play_id,game_id,week,desc,posteam,defteam,down,ydstogo,yardline_100,qtr,game_seconds_remaining,score_differential,play_type,passer_player_name,receiver_player_name,pass_location,air_yards,yards_after_catch,passing_yards,complete_pass,incomplete_pass,sack,interception,touchdown,first_down_pass,epa,cpoe,xpass,air_yard_category,weekly_counts
4757.0,2025_07_NYG_DEN,7,"(1:01) (Shotgun) 6-J.Dart pass incomplete deep middle to 81-B.Collins (22-B.Jones, 9-T.Hufanga). DEN-22-B.Jones was injured during the play.",NYG,DEN,1.0,10.0,40.0,4.0,61.0,-4.0,pass,J.Dart,B.Collins,middle,37.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.277747833810281,-34.00309979915619,0.9638879895210266,Deep [20+),33
4783.0,2025_07_NYG_DEN,7,(:55) (Shotgun) 6-J.Dart pass incomplete deep right to 89-L.Humphrey.,NYG,DEN,2.0,10.0,40.0,4.0,55.0,-4.0,pass,J.Dart,L.Humphrey,right,25.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.349795583402738,-35.43718457221985,0.9674102663993835,Deep [20+),33
244.0,2025_08_NYG_PHI,8,(12:59) (Shotgun) 6-J.Dart pass short right to 84-T.Johnson to NYG 30 for -1 yards (53-Z.Baun).,NYG,PHI,3.0,10.0,69.0,1.0,3479.0,-7.0,pass,J.Dart,T.Johnson,right,-2.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.3946007010526955,14.01023268699646,0.973803699016571,Behind LOS,24
643.0,2025_08_NYG_PHI,8,"(3:33) (No Huddle, Shotgun) 6-J.Dart pass short left to 18-D.Slayton pushed ob at PHI 18 for 19 yards (17-N.Dean).",NYG,PHI,2.0,5.0,37.0,1.0,2913.0,-7.0,pass,J.Dart,D.Slayton,left,6.0,13.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,1.6558847754495218,26.53757929801941,0.48999372124671936,Short [0-10),24
673.0,2025_08_NYG_PHI,8,"(3:01) (No Huddle, Shotgun) 6-J.Dart pass short left to 44-C.Skattebo for 18 yards, TOUCHDOWN.",NYG,PHI,1.0,10.0,18.0,1.0,2881.0,-7.0,pass,J.Dart,C.Skattebo,left,11.0,7.0,18.0,1.0,0.0,0.0,0.0,1.0,1.0,2.2638087609084323,52.65815854072571,0.42152538895606995,Intermediate [10-20),24
1223.0,2025_08_NYG_PHI,8,(10:56) (Shotgun) 6-J.Dart pass short left to 18-D.Slayton to NYG 39 for 7 yards (32-R.Blankenship).,NYG,PHI,2.0,9.0,68.0,2.0,2456.0,-7.0,pass,J.Dart,D.Slayton,left,7.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.28932096902281046,29.130685329437256,0.744821310043335,Short [0-10),24
1248.0,2025_08_NYG_PHI,8,(10:13) (Shotgun) 6-J.Dart pass short right to 29-T.Tracy pushed ob at NYG 48 for 9 yards (53-Z.Baun).,NYG,PHI,3.0,2.0,61.0,2.0,2413.0,-7.0,pass,J.Dart,T.Tracy,right,-1.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2974137691780925,16.296076774597168,0.7193638682365417,Behind LOS,24
1357.0,2025_08_NYG_PHI,8,(8:11) (Shotgun) 6-J.Dart pass incomplete short middle to 44-C.Skattebo (53-Z.Baun). NYG-44-C.Skattebo was injured during the play.,NYG,PHI,2.0,16.0,58.0,2.0,2291.0,-7.0,pass,J.Dart,C.Skattebo,middle,6.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.8386165564879775,-80.09707927703857,0.8436228036880493,Short [0-10),24
1383.0,2025_08_NYG_PHI,8,(8:07) (Shotgun) 6-J.Dart pass incomplete deep right to 18-D.Slayton (27-Q.Mitchell).,NYG,PHI,3.0,16.0,58.0,2.0,2287.0,-7.0,pass,J.Dart,D.Slayton,right,38.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-1.0303323124535382,-28.382569551467896,0.9618836045265198,Deep [20+),24
1596.0,2025_08_NYG_PHI,8,"(5:02) (No Huddle, Shotgun) 6-J.Dart pass deep left to 82-D.Bellinger to PHI 33 for 21 yards (32-R.Blankenship).",NYG,PHI,1.0,10.0,54.0,2.0,2102.0,-7.0,pass,J.Dart,D.Bellinger,left,19.0,2.0,21.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2729712085565552,44.42923665046692,0.5182856917381287,Intermediate [10-20),24
1663.0,2025_08_NYG_PHI,8,(3:02) (Shotgun) 6-J.Dart pass incomplete deep left to 84-T.Johnson (53-Z.Baun).,NYG,PHI,3.0,6.0,29.0,2.0,1982.0,-7.0,pass,J.Dart,T.Johnson,left,18.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.9188814437503552,-44.78614926338196,0.9686729311943054,Intermediate [10-20),24
2091.0,2025_08_NYG_PHI,8,(14:10) (Shotgun) 6-J.Dart pass short right to 17-W.Robinson to NYG 35 for 8 yards (30-J.Campbell; 33-C.DeJean).,NYG,PHI,2.0,18.0,73.0,3.0,1750.0,-11.0,pass,J.Dart,W.Robinson,right,-1.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.042047820053994656,11.863577365875244,0.8263130187988281,Behind LOS,24
2116.0,2025_08_NYG_PHI,8,(13:31) (Shotgun) 6-J.Dart pass incomplete deep middle to 17-W.Robinson.,NYG,PHI,3.0,10.0,65.0,3.0,1711.0,-11.0,pass,J.Dart,W.Robinson,middle,27.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-1.348279188387096,-38.860782980918884,0.9770699739456177,Deep [20+),24
2586.0,2025_08_NYG_PHI,8,(5:16) (Shotgun) 6-J.Dart pass incomplete short left to 18-D.Slayton.,NYG,PHI,2.0,8.0,63.0,3.0,1216.0,-14.0,pass,J.Dart,D.Slayton,left,5.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.809864497743547,-75.13728141784668,0.7352988123893738,Short [0-10),24
2609.0,2025_08_NYG_PHI,8,(5:12) (Shotgun) 6-J.Dart pass short middle to 84-T.Johnson to NYG 46 for 9 yards (32-R.Blankenship).,NYG,PHI,3.0,8.0,63.0,3.0,1212.0,-14.0,pass,J.Dart,T.Johnson,middle,9.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0373170506209135,32.27160573005676,0.9827257394790649,Short [0-10),24
2644.0,2025_08_NYG_PHI,8,"(4:37) (No Huddle, Shotgun) 6-J.Dart pass incomplete deep right to 18-D.Slayton.",NYG,PHI,1.0,10.0,54.0,3.0,1177.0,-14.0,pass,J.Dart,D.Slayton,right,16.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.5234653945080936,-58.99730920791626,0.526265561580658,Intermediate [10-20),24
2713.0,2025_08_NYG_PHI,8,(3:44) (Shotgun) 6-J.Dart pass short left to 84-T.Johnson to PHI 44 for 12 yards (7-K.Ringo; 53-Z.Baun).,NYG,PHI,3.0,12.0,56.0,3.0,1124.0,-14.0,pass,J.Dart,T.Johnson,left,11.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,2.4456411751452833,44.48813796043396,0.9830223917961121,Intermediate [10-20),24
2760.0,2025_08_NYG_PHI,8,(2:31) (Shotgun) 6-J.Dart pass short left to 17-W.Robinson pushed ob at PHI 41 for 6 yards (32-R.Blankenship).,NYG,PHI,2.0,13.0,47.0,3.0,1051.0,-14.0,pass,J.Dart,W.Robinson,left,4.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.042555879103019834,22.751760482788086,0.8940503597259521,Short [0-10),24
2790.0,2025_08_NYG_PHI,8,(1:53) (Shotgun) 6-J.Dart pass deep left to 26-D.Singletary to PHI 13 for 28 yards (17-N.Dean).,NYG,PHI,3.0,7.0,41.0,3.0,1013.0,-14.0,pass,J.Dart,D.Singletary,left,23.0,5.0,28.0,1.0,0.0,0.0,0.0,0.0,1.0,3.1723436070606112,63.36272656917572,0.9818516969680786,Deep [20+),24
2815.0,2025_08_NYG_PHI,8,(1:14) (Shotgun) 6-J.Dart pass incomplete short right.,NYG,PHI,1.0,10.0,13.0,3.0,974.0,-14.0,pass,J.Dart,,right,4.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.4717213283292949,,0.4362773895263672,Short [0-10),24
2838.0,2025_08_NYG_PHI,8,"(1:08) (Shotgun) 6-J.Dart pass incomplete short left. Penalty on NYG-76-J.Runyan, Ineligible Downfield Pass, declined.",NYG,PHI,2.0,10.0,13.0,3.0,968.0,-14.0,pass,J.Dart,,left,-5.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.7630337667651474,,0.6627293229103088,Behind LOS,24
3197.0,2025_08_NYG_PHI,8,"(10:41) (No Huddle, Shotgun) 6-J.Dart sacked at NYG 25 for -8 yards (sack split by 0-J.Uche and 30-J.Campbell). FUMBLES (0-J.Uche) [0-J.Uche], RECOVERED by PHI-90-J.Davis at NYG 29. The Replay Official reviewed the fumble ruling, and the play was REVERSED. (No Huddle, Shotgun) 6-J.Dart pass incomplete short left to 29-T.Tracy (0-J.Uche) [0-J.Uche].",NYG,PHI,2.0,10.0,67.0,4.0,641.0,-18.0,pass,J.Dart,T.Tracy,left,-3.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.7303754575550556,-61.768972873687744,0.8338508009910583,Behind LOS,24
3566.0,2025_08_NYG_PHI,8,(5:59) (Shotgun) 6-J.Dart pass short left to 29-T.Tracy to NYG 40 for 5 yards (94-B.Young).,NYG,PHI,1.0,10.0,65.0,4.0,359.0,-25.0,pass,J.Dart,T.Tracy,left,-4.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08283911179751158,12.311017513275146,0.7076210975646973,Behind LOS,24
3591.0,2025_08_NYG_PHI,8,"(5:33) (No Huddle, Shotgun) 6-J.Dart pass deep left to 17-W.Robinson pushed ob at PHI 26 for 34 yards (39-M.Epps).",NYG,PHI,2.0,5.0,60.0,4.0,333.0,-25.0,pass,J.Dart,W.Robinson,left,25.0,9.0,34.0,1.0,0.0,0.0,0.0,0.0,1.0,2.398633161559701,61.18624210357666,0.6868146657943726,Deep [20+),24
3621.0,2025_08_NYG_PHI,8,"(4:55) (No Huddle, Shotgun) 6-J.Dart pass short middle to 81-B.Collins to PHI 8 for 18 yards (39-M.Epps).",NYG,PHI,1.0,10.0,26.0,4.0,295.0,-25.0,pass,J.Dart,B.Collins,middle,14.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,1.1937806711066514,33.70632529258728,0.8088824152946472,Intermediate [10-20),24
3651.0,2025_08_NYG_PHI,8,(4:16) (Shotgun) 6-J.Dart pass incomplete short right to 81-B.Collins.,NYG,PHI,1.0,8.0,8.0,4.0,256.0,-25.0,pass,J.Dart,B.Collins,right,8.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.5950821596197784,-36.974358558654785,0.7229212522506714,Short [0-10),24
129.0,2025_09_SF_NYG,9,"(13:27) (No Huddle, Shotgun) 6-J.Dart pass short middle to 18-D.Slayton to SF 46 for 7 yards (48-T.Bethune).",NYG,SF,1.0,10.0,53.0,1.0,3507.0,0.0,pass,J.Dart,D.Slayton,middle,5.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.26195852854289114,20.14341950416565,0.44043973088264465,Short [0-10),33
154.0,2025_09_SF_NYG,9,"(13:01) (No Huddle, Shotgun) 6-J.Dart pass short left to 29-T.Tracy pushed ob at SF 40 for 6 yards (48-T.Bethune).",NYG,SF,2.0,3.0,46.0,1.0,3481.0,0.0,pass,J.Dart,T.Tracy,left,-4.0,10.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4409329064656049,12.281298637390137,0.37115684151649475,Behind LOS,33
228.0,2025_09_SF_NYG,9,"(11:37) (No Huddle, Shotgun) 6-J.Dart pass incomplete deep left to 84-T.Johnson.",NYG,SF,1.0,10.0,28.0,1.0,3397.0,0.0,pass,J.Dart,T.Johnson,left,16.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.43058593361638486,-53.293102979660034,0.41736912727355957,Intermediate [10-20),33
297.0,2025_09_SF_NYG,9,"(10:58) (No Huddle, Shotgun) 6-J.Dart pass short right to 84-T.Johnson for 15 yards, TOUCHDOWN.",NYG,SF,1.0,10.0,15.0,1.0,3358.0,0.0,pass,J.Dart,T.Johnson,right,1.0,14.0,15.0,1.0,0.0,0.0,0.0,1.0,1.0,1.8047479608794674,18.961739540100098,0.37443527579307556,Short [0-10),33
693.0,2025_09_SF_NYG,9,(4:10) (Shotgun) 6-J.Dart pass short right to 17-W.Robinson to NYG 30 for -2 yards (20-U.Stout).,NYG,SF,1.0,10.0,68.0,1.0,2950.0,0.0,pass,J.Dart,W.Robinson,right,-3.0,1.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9890559066552669,11.957746744155884,0.47987100481987,Behind LOS,33
722.0,2025_09_SF_NYG,9,"(3:38) (No Huddle, Shotgun) 6-J.Dart pass short right to 29-T.Tracy to NYG 33 for 3 yards (53-D.Winters).",NYG,SF,2.0,12.0,70.0,1.0,2918.0,0.0,pass,J.Dart,T.Tracy,right,-3.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.32149285776540637,11.791592836380005,0.7857555150985718,Behind LOS,33
747.0,2025_09_SF_NYG,9,(2:55) (Shotgun) 6-J.Dart pass short left to 18-D.Slayton to NYG 40 for 7 yards (20-U.Stout).,NYG,SF,3.0,9.0,67.0,1.0,2875.0,0.0,pass,J.Dart,D.Slayton,left,7.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6548991701565683,34.89482402801514,0.9837064743041992,Short [0-10),33
1070.0,2025_09_SF_NYG,9,"(13:04) (Shotgun) 6-J.Dart pass short right to 17-W.Robinson to NYG 44 for 9 yards (2-D.Lenoir, 93-K.Davis).",NYG,SF,1.0,10.0,65.0,2.0,2584.0,-7.0,pass,J.Dart,W.Robinson,right,8.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.837255158694461,30.04215359687805,0.4892316162586212,Short [0-10),33
1117.0,2025_09_SF_NYG,9,(12:03) (No Huddle) 6-J.Dart pass short middle to 26-D.Singletary to SF 48 for 6 yards (93-K.Davis; 48-T.Bethune).,NYG,SF,1.0,10.0,54.0,2.0,2523.0,-7.0,pass,J.Dart,D.Singletary,middle,3.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12855013576336205,18.892037868499756,0.505547821521759,Short [0-10),33
1212.0,2025_09_SF_NYG,9,(10:14) (Shotgun) 6-J.Dart pass short right to 84-T.Johnson to 50 for 7 yards (48-T.Bethune; 53-D.Winters).,NYG,SF,3.0,13.0,57.0,2.0,2414.0,-7.0,pass,J.Dart,T.Johnson,right,5.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6706027993932366,26.50829553604126,0.9798540472984314,Short [0-10),33
1479.0,2025_09_SF_NYG,9,(4:22) (Shotgun) 6-J.Dart pass short right to 17-W.Robinson to NYG 10 for 5 yards (48-T.Bethune).,NYG,SF,3.0,12.0,95.0,2.0,2062.0,-7.0,pass,J.Dart,W.Robinson,right,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4005864302162081,28.02019715309143,0.909331738948822,Short [0-10),33
1683.0,2025_09_SF_NYG,9,(1:50) (Shotgun) 6-J.Dart pass short middle to 17-W.Robinson to NYG 30 for 2 yards (98-M.Williams; 48-T.Bethune).,NYG,SF,1.0,10.0,72.0,2.0,1910.0,-10.0,pass,J.Dart,W.Robinson,middle,4.0,-2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.23670187743846327,18.92412304878235,0.8636054992675781,Short [0-10),33
1730.0,2025_09_SF_NYG,9,(:53) (Shotgun) 6-J.Dart pass incomplete short middle to 84-T.Johnson.,NYG,SF,3.0,7.0,69.0,2.0,1853.0,-10.0,pass,J.Dart,T.Johnson,middle,10.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.40784386108862236,-66.86851978302002,0.8992400169372559,Intermediate [10-20),33
1860.0,2025_09_SF_NYG,9,(:29) (Shotgun) 6-J.Dart pass incomplete short right to 29-T.Tracy.,NYG,SF,2.0,10.0,27.0,2.0,1829.0,-10.0,pass,J.Dart,T.Tracy,right,3.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.14774627122096717,-77.30602025985718,0.9553996920585632,Short [0-10),33
1894.0,2025_09_SF_NYG,9,(:25) (Shotgun) 6-J.Dart pass incomplete short middle to 84-T.Johnson (48-T.Bethune).,NYG,SF,3.0,10.0,27.0,2.0,1825.0,-10.0,pass,J.Dart,T.Johnson,middle,10.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.3653122417879153,-62.64541149139404,0.9500203132629395,Intermediate [10-20),33
2357.0,2025_09_SF_NYG,9,(9:50) (Shotgun) 6-J.Dart pass short middle to 17-W.Robinson to NYG 41 for 8 yards (20-U.Stout; 48-T.Bethune).,NYG,SF,1.0,10.0,67.0,3.0,1490.0,-13.0,pass,J.Dart,W.Robinson,middle,5.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.563526306534186,19.93744969367981,0.5181121826171875,Short [0-10),33
2486.0,2025_09_SF_NYG,9,(8:08) (Shotgun) 6-J.Dart pass incomplete short left to 18-D.Slayton (0-R.Green).,NYG,SF,1.0,9.0,9.0,3.0,1388.0,-13.0,pass,J.Dart,D.Slayton,left,9.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.5562934338813648,-36.87845468521118,0.496262788772583,Short [0-10),33
2542.0,2025_09_SF_NYG,9,(7:28) (Shotgun) 6-J.Dart pass short right to 26-D.Singletary to SF 3 for 2 yards (6-M.Mustapha).,NYG,SF,3.0,5.0,5.0,3.0,1348.0,-13.0,pass,J.Dart,D.Singletary,right,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.5862571652701902,35.45343279838562,0.9603443741798401,Short [0-10),33
2778.0,2025_09_SF_NYG,9,"(4:22) (No Huddle, Shotgun) 6-J.Dart pass short left to 17-W.Robinson to NYG 29 for 6 yards (0-R.Green; 53-D.Winters).",NYG,SF,2.0,8.0,77.0,3.0,1162.0,-10.0,pass,J.Dart,W.Robinson,left,3.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5619777608662844,22.30684757232666,0.7881529331207275,Short [0-10),33
2803.0,2025_09_SF_NYG,9,(3:42) (Shotgun) 6-J.Dart pass short left to 29-T.Tracy pushed ob at NYG 39 for 10 yards (20-U.Stout).,NYG,SF,3.0,2.0,71.0,3.0,1122.0,-10.0,pass,J.Dart,T.Tracy,left,1.0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,1.237899862229824,21.091163158416748,0.8113494515419006,Short [0-10),33
2848.0,2025_09_SF_NYG,9,(2:30) (Shotgun) 6-J.Dart pass short middle to 17-W.Robinson to NYG 41 for 9 yards (48-T.Bethune).,NYG,SF,2.0,17.0,68.0,3.0,1050.0,-10.0,pass,J.Dart,W.Robinson,middle,4.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.046270766761153936,17.634040117263794,0.9001925587654114,Short [0-10),33
2873.0,2025_09_SF_NYG,9,(1:48) (Shotgun) 6-J.Dart pass incomplete short middle to 17-W.Robinson (0-R.Green).,NYG,SF,3.0,8.0,59.0,3.0,1008.0,-10.0,pass,J.Dart,W.Robinson,middle,10.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-1.4667324326001108,-67.07155704498291,0.9879023432731628,Intermediate [10-20),33
3191.0,2025_09_SF_NYG,9,(11:29) (Shotgun) 6-J.Dart pass short middle to 18-D.Slayton to SF 41 for 24 yards (6-M.Mustapha).,NYG,SF,1.0,10.0,65.0,4.0,689.0,-17.0,pass,J.Dart,D.Slayton,middle,14.0,10.0,24.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4571454778779298,28.169387578964233,0.809080183506012,Intermediate [10-20),33
3216.0,2025_09_SF_NYG,9,"(11:04) (No Huddle, Shotgun) 6-J.Dart pass short left to 17-W.Robinson to SF 38 for 3 yards (27-J.Brown).",NYG,SF,1.0,10.0,41.0,4.0,664.0,-17.0,pass,J.Dart,W.Robinson,left,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2202941421419382,21.870851516723633,0.7906990051269531,Short [0-10),33
3241.0,2025_09_SF_NYG,9,"(10:42) (No Huddle, Shotgun) 6-J.Dart pass short middle to 88-R.McCloud to SF 33 for 5 yards (27-J.Brown).",NYG,SF,2.0,7.0,38.0,4.0,642.0,-17.0,pass,J.Dart,R.McCloud,middle,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1765170767903328,42.44990348815918,0.8610663414001465,Short [0-10),33
3625.0,2025_09_SF_NYG,9,(4:06) (Shotgun) 6-J.Dart pass incomplete short right [98-M.Williams]. SF-98-M.Williams was injured during the play.,NYG,SF,1.0,10.0,69.0,4.0,246.0,-17.0,pass,J.Dart,,right,9.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.4238917820621282,,0.8978298306465149,Short [0-10),33
3658.0,2025_09_SF_NYG,9,(3:59) (Shotgun) 6-J.Dart pass short left to 84-T.Johnson to NYG 36 for 5 yards (48-T.Bethune).,NYG,SF,2.0,10.0,69.0,4.0,239.0,-17.0,pass,J.Dart,T.Johnson,left,4.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.21648454456590116,22.102808952331543,0.9083297848701477,Short [0-10),33
3683.0,2025_09_SF_NYG,9,"(3:24) (No Huddle, Shotgun) 6-J.Dart pass short right to 17-W.Robinson to NYG 42 for 6 yards (20-U.Stout).",NYG,SF,3.0,5.0,64.0,4.0,204.0,-17.0,pass,J.Dart,W.Robinson,right,4.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.1358195818029344,28.77979278564453,0.9785060286521912,Short [0-10),33
3708.0,2025_09_SF_NYG,9,"(2:58) (No Huddle, Shotgun) 6-J.Dart pass short middle to 18-D.Slayton to NYG 49 for 7 yards (53-D.Winters).",NYG,SF,1.0,10.0,58.0,4.0,178.0,-17.0,pass,J.Dart,D.Slayton,middle,5.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.31531115737743676,20.14341950416565,0.8925217986106873,Short [0-10),33
3733.0,2025_09_SF_NYG,9,"(2:33) (No Huddle, Shotgun) 6-J.Dart pass short middle to 18-D.Slayton to SF 34 for 17 yards (6-M.Mustapha).",NYG,SF,2.0,3.0,51.0,4.0,153.0,-17.0,pass,J.Dart,D.Slayton,middle,13.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0,1.0,1.109150834963657,27.998095750808716,0.8732161521911621,Intermediate [10-20),33
3758.0,2025_09_SF_NYG,9,"(2:09) (No Huddle, Shotgun) 6-J.Dart pass incomplete deep right to 18-D.Slayton (27-J.Brown). NYG-18-D.Slayton was injured during the play.",NYG,SF,1.0,10.0,34.0,4.0,129.0,-17.0,pass,J.Dart,D.Slayton,right,34.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.34416426735697314,-29.468059539794922,0.8959789276123047,Deep [20+),33
3788.0,2025_09_SF_NYG,9,(2:02) (Shotgun) 6-J.Dart pass incomplete short left to 17-W.Robinson.,NYG,SF,2.0,10.0,34.0,4.0,122.0,-17.0,pass,J.Dart,W.Robinson,left,4.0,,,0.0,1.0,0.0,0.0,0.0,0.0,-0.48129641462583095,-76.8869698047638,0.905093252658844,Short [0-10),33
3858.0,2025_09_SF_NYG,9,"(1:27) (No Huddle, Shotgun) 6-J.Dart pass deep right to 80-G.Olszewski for 24 yards, TOUCHDOWN.",NYG,SF,1.0,10.0,24.0,4.0,87.0,-17.0,pass,J.Dart,G.Olszewski,right,23.0,1.0,24.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0978261955897324,69.89894509315491,0.895861804485321,Deep [20+),33
